Build Type,Date,Time,Application,Environment,Release,Publish Type,App Job Name,App Job Build Number,Spinner Job Name,Spinner Job Build Number,App Job Duration,Spinner Job Duration,Total Execution,Total Time (In mins.secs)
Auto,10/14/2016,4:40:26,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1086,PLM-WINDPLM-DB,924,6 mins 12 secs,0 mins 40 secs,6 mins 53 secs,6.53
Auto,10/14/2016,5:33:06,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1087,PLM-WINDPLM-DB,925,5 mins 26 secs,0 mins 43 secs,6 mins 9 secs,6.9
Auto,10/14/2016,5:43:36,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1088,,,2 mins 19 secs,,2 mins 19 secs,2.19
Auto,10/14/2016,6:28:58,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1089,PLM-WINDPLM-DB,926,1 mins 26 secs,0 mins 38 secs,2 mins 5 secs,2.5
Auto,10/14/2016,6:36:11,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1090,PLM-WINDPLM-DB,927,5 mins 28 secs,0 mins 48 secs,6 mins 17 secs,6.17
Auto,10/14/2016,6:41:31,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1091,PLM-WINDPLM-DB,928,5 mins 31 secs,0 mins 41 secs,6 mins 12 secs,6.12
Manual,10/14/2016,7:59:49,POWERPLM,DEV1,Release_1_0,app,PLM-POWERPLM-APP,117,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/14/2016,8:39:25,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1092,PLM-WINDPLM-DB,929,5 mins 33 secs,0 mins 47 secs,6 mins 21 secs,6.21
Manual,10/14/2016,10:06:43,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,428,PLM-ENERGYPLM-DB,343,2 mins 19 secs,0 mins 51 secs,3 mins 11 secs,3.11
Auto,10/14/2016,10:42:19,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1093,PLM-WINDPLM-DB,930,6 mins 3 secs,0 mins 41 secs,6 mins 44 secs,6.44
Auto,10/14/2016,12:43:00,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,1094,PLM-WINDPLM-DB,931,5 mins 21 secs,0 mins 45 secs,6 mins 7 secs,6.7
Manual,10/14/2016,13:14:24,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,109,PLM-NuclearPLM-DB,97,14 mins 24 secs,0 mins 38 secs,15 mins 3 secs,15.3
Auto,10/14/2016,23:43:25,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1095,PLM-WINDPLM-DB,932,6 mins 43 secs,0 mins 42 secs,7 mins 26 secs,7.26
Auto,10/15/2016,2:41:58,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1096,PLM-WINDPLM-DB,933,5 mins 20 secs,0 mins 42 secs,6 mins 3 secs,6.3
Auto,10/17/2016,2:22:10,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,1097,PLM-WINDPLM-DB,934,6 mins 34 secs,0 mins 48 secs,7 mins 22 secs,7.22
Auto,10/17/2016,3:28:34,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1098,,,3 mins 21 secs,,3 mins 21 secs,3.21
Auto,10/17/2016,4:40:26,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,1099,PLM-WINDPLM-DB,935,5 mins 26 secs,0 mins 54 secs,6 mins 20 secs,6.2
Auto,10/17/2016,6:43:19,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1100,PLM-WINDPLM-DB,936,8 mins 37 secs,0 mins 48 secs,9 mins 26 secs,9.26
Manual,10/17/2016,6:48:26,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,110,PLM-NuclearPLM-DB,98,16 mins 23 secs,0 mins 32 secs,16 mins 55 secs,16.55
Auto,10/17/2016,8:45:25,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1102,PLM-WINDPLM-DB,938,5 mins 7 secs,0 mins 46 secs,5 mins 54 secs,5.54
Auto,10/17/2016,8:50:39,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1103,PLM-WINDPLM-DB,939,5 mins 13 secs,0 mins 48 secs,6 mins 1 secs,6.1
Auto,10/17/2016,9:03:38,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1104,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,10/17/2016,10:01:39,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,429,PLM-ENERGYPLM-DB,344,2 mins 20 secs,0 mins 52 secs,3 mins 13 secs,3.13
Auto,10/17/2016,10:21:18,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1105,PLM-WINDPLM-DB,940,5 mins 35 secs,0 mins 47 secs,6 mins 23 secs,6.23
Auto,10/17/2016,10:41:39,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1106,PLM-WINDPLM-DB,941,6 mins 10 secs,0 mins 37 secs,6 mins 47 secs,6.47
Auto,10/17/2016,11:00:38,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,1107,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,10/17/2016,12:17:39,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,430,PLM-ENERGYPLM-DB,345,2 mins 23 secs,0 mins 51 secs,3 mins 15 secs,3.15
Auto,10/17/2016,22:27:13,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1108,PLM-WINDPLM-DB,942,1 mins 37 secs,0 mins 43 secs,2 mins 20 secs,2.2
Auto,10/17/2016,23:41:51,WINDPLM,DEV3,wind_dev_4_6,app,PLM-WINDPLM-APP,1109,,,6 mins 19 secs,,6 mins 19 secs,6.19
Auto,10/18/2016,2:42:27,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1110,PLM-WINDPLM-DB,943,5 mins 33 secs,0 mins 47 secs,6 mins 20 secs,6.2
Manual,10/18/2016,2:54:45,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,431,PLM-ENERGYPLM-DB,346,2 mins 20 secs,0 mins 46 secs,3 mins 7 secs,3.7
Manual,10/18/2016,3:03:46,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,432,PLM-ENERGYPLM-DB,347,2 mins 15 secs,0 mins 46 secs,3 mins 2 secs,3.2
Auto,10/18/2016,3:40:23,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1111,PLM-WINDPLM-DB,944,5 mins 38 secs,0 mins 41 secs,6 mins 19 secs,6.19
Auto,10/18/2016,4:33:06,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1112,PLM-WINDPLM-DB,945,5 mins 17 secs,0 mins 44 secs,6 mins 1 secs,6.1
Auto,10/18/2016,4:40:41,WINDPLM,DEV4,wind_dev_4_7,all,PLM-WINDPLM-APP,1113,PLM-WINDPLM-DB,946,6 mins 0 secs,0 mins 37 secs,6 mins 37 secs,6.37
Auto,10/18/2016,4:52:25,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1114,,,5 mins 58 secs,,5 mins 58 secs,5.58
Manual,10/18/2016,5:22:29,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,433,PLM-ENERGYPLM-DB,348,3 mins 3 secs,1 mins 2 secs,4 mins 6 secs,4.6
Auto,10/18/2016,5:33:28,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1116,PLM-WINDPLM-DB,948,5 mins 28 secs,0 mins 44 secs,6 mins 13 secs,6.13
Manual,10/18/2016,6:37:16,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,1117,PLM-WINDPLM-DB,949,6 mins 35 secs,0 mins 42 secs,7 mins 18 secs,7.18
Auto,10/18/2016,6:43:54,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1118,PLM-WINDPLM-DB,950,7 mins 14 secs,0 mins 50 secs,8 mins 4 secs,8.4
Auto,10/18/2016,8:22:18,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,1119,PLM-WINDPLM-DB,951,5 mins 54 secs,0 mins 44 secs,6 mins 38 secs,6.38
Auto,10/18/2016,8:40:08,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1120,PLM-WINDPLM-DB,952,6 mins 22 secs,0 mins 45 secs,7 mins 7 secs,7.7
Auto,10/18/2016,8:45:53,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1121,PLM-WINDPLM-DB,953,5 mins 58 secs,0 mins 37 secs,6 mins 36 secs,6.36
Manual,10/18/2016,9:45:48,PGSLM,QA2,Release_1_2,db,PLM-PGSLM-APP,55,PLM-PGSLM-DB,37,5 mins 47 secs,0 mins 25 secs,6 mins 12 secs,6.12
Auto,10/18/2016,10:42:03,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,1122,PLM-WINDPLM-DB,954,6 mins 33 secs,0 mins 39 secs,7 mins 12 secs,7.12
Auto,10/18/2016,11:26:30,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,1123,PLM-WINDPLM-DB,955,5 mins 35 secs,0 mins 53 secs,6 mins 28 secs,6.28
Manual,10/18/2016,11:36:30,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,111,PLM-NuclearPLM-DB,99,14 mins 31 secs,0 mins 35 secs,15 mins 7 secs,15.7
Manual,10/18/2016,11:44:49,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,434,PLM-ENERGYPLM-DB,349,2 mins 16 secs,0 mins 49 secs,3 mins 5 secs,3.5
Manual,10/18/2016,13:13:15,NuclearPLM,DEV,Release_4_0,db,PLM-NuclearPLM-APP,112,PLM-NuclearPLM-DB,101,16 mins 47 secs,0 mins 39 secs,17 mins 26 secs,17.26
Manual,10/18/2016,13:17:12,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,118,PLM-POWERPLM-DB,97,21 mins 38 secs,0 mins 29 secs,22 mins 8 secs,22.8
Manual,10/18/2016,14:47:18,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,435,PLM-ENERGYPLM-DB,350,2 mins 22 secs,0 mins 54 secs,3 mins 17 secs,3.17
Auto,10/18/2016,23:42:32,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1124,PLM-WINDPLM-DB,956,5 mins 31 secs,0 mins 50 secs,6 mins 21 secs,6.21
Manual,10/19/2016,1:19:22,ENERGYPLM,QA1,Release_6_1_30,db,PLM-ENERGYPLM-APP,436,PLM-ENERGYPLM-DB,351,2 mins 29 secs,0 mins 54 secs,3 mins 23 secs,3.23
Manual,10/19/2016,1:36:17,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,119,PLM-POWERPLM-DB,98,12 mins 2 secs,0 mins 30 secs,12 mins 33 secs,12.33
Manual,10/19/2016,2:22:37,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,120,PLM-POWERPLM-DB,99,10 mins 53 secs,0 mins 37 secs,11 mins 30 secs,11.3
Auto,10/19/2016,2:42:33,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,1125,PLM-WINDPLM-DB,957,5 mins 36 secs,0 mins 49 secs,6 mins 26 secs,6.26
Auto,10/19/2016,3:41:19,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1126,PLM-WINDPLM-DB,958,5 mins 33 secs,1 mins 2 secs,6 mins 36 secs,6.36
Auto,10/19/2016,4:40:35,WINDPLM,DEV4,wind_dev_4_7,db,PLM-WINDPLM-APP,1127,PLM-WINDPLM-DB,959,5 mins 32 secs,0 mins 41 secs,6 mins 13 secs,6.13
Manual,10/19/2016,6:46:06,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,114,PLM-NuclearPLM-DB,102,0 mins 0 secs,0 mins 35 secs,0 mins 35 secs,0.35
Auto,10/19/2016,7:33:15,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1128,PLM-WINDPLM-DB,960,5 mins 34 secs,0 mins 51 secs,6 mins 25 secs,6.25
Auto,10/19/2016,7:59:06,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1129,,,2 mins 24 secs,,2 mins 24 secs,2.24
Manual,10/19/2016,11:27:43,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,115,PLM-NuclearPLM-DB,103,14 mins 0 secs,0 mins 31 secs,14 mins 31 secs,14.31
Manual,10/19/2016,13:28:51,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,121,PLM-POWERPLM-DB,100,15 mins 56 secs,0 mins 33 secs,16 mins 29 secs,16.29
Auto,10/19/2016,23:43:14,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1130,PLM-WINDPLM-DB,961,6 mins 39 secs,0 mins 37 secs,7 mins 17 secs,7.17
Auto,10/20/2016,3:09:48,AEROPLM,DEV,Dev_3_13_0,db,PLM-AEROPLM-APP,213,PLM-AEROPLM-DB,218,5 mins 34 secs,0 mins 42 secs,6 mins 17 secs,6.17
Auto,10/20/2016,3:10:44,AEROPLM,DEV,Dev_3_13_0,app,PLM-AEROPLM-APP,214,,,2 mins 6 secs,,2 mins 6 secs,2.6
Auto,10/20/2016,3:36:25,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1131,PLM-WINDPLM-DB,962,1 mins 34 secs,0 mins 46 secs,2 mins 21 secs,2.21
Manual,10/20/2016,6:46:56,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,116,PLM-NuclearPLM-DB,104,15 mins 16 secs,0 mins 33 secs,15 mins 50 secs,15.5
Auto,10/20/2016,7:33:58,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1132,PLM-WINDPLM-DB,963,6 mins 2 secs,0 mins 52 secs,6 mins 55 secs,6.55
Auto,10/20/2016,7:35:03,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1133,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/20/2016,8:39:42,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1134,PLM-WINDPLM-DB,964,6 mins 56 secs,0 mins 38 secs,7 mins 34 secs,7.34
Manual,10/20/2016,12:01:01,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,117,PLM-NuclearPLM-DB,105,14 mins 59 secs,0 mins 37 secs,15 mins 36 secs,15.36
Auto,10/20/2016,12:45:48,WINDPLM,DEV5,wind_dev_4_12,db,PLM-WINDPLM-APP,1135,PLM-WINDPLM-DB,965,7 mins 44 secs,0 mins 58 secs,8 mins 43 secs,8.43
Manual,10/20/2016,12:53:20,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,122,PLM-POWERPLM-DB,101,0 mins 0 secs,0 mins 30 secs,0 mins 30 secs,0.3
Manual,10/20/2016,16:13:10,PGSLM,PROD,Release_1_2,db,PLM-PGSLM-APP,56,PLM-PGSLM-DB,38,6 mins 9 secs,0 mins 29 secs,6 mins 38 secs,6.38
Manual,10/20/2016,16:54:31,PGSLM,PROD,R_01_02_00,app,PLM-PGSLM-APP,57,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/20/2016,23:42:48,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1136,PLM-WINDPLM-DB,966,5 mins 47 secs,1 mins 1 secs,6 mins 48 secs,6.48
Auto,10/21/2016,4:31:13,AEROPLM,DEV,Dev_3_13_0,all,PLM-AEROPLM-APP,215,PLM-AEROPLM-DB,219,2 mins 7 secs,0 mins 36 secs,2 mins 44 secs,2.44
Auto,10/21/2016,4:40:48,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1137,PLM-WINDPLM-DB,967,6 mins 18 secs,0 mins 40 secs,6 mins 59 secs,6.59
Manual,10/21/2016,6:46:31,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,118,PLM-NuclearPLM-DB,106,14 mins 43 secs,0 mins 35 secs,15 mins 18 secs,15.18
Auto,10/21/2016,8:40:10,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1138,PLM-WINDPLM-DB,968,5 mins 47 secs,0 mins 52 secs,6 mins 40 secs,6.4
Auto,10/21/2016,8:45:57,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1139,PLM-WINDPLM-DB,969,6 mins 16 secs,0 mins 43 secs,7 mins 0 secs,7
Manual,10/21/2016,11:34:58,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,119,PLM-NuclearPLM-DB,107,14 mins 1 secs,0 mins 32 secs,14 mins 34 secs,14.34
Auto,10/21/2016,12:40:01,WINDPLM,DEV5,wind_dev_4_12,app,PLM-WINDPLM-APP,1140,,,2 mins 48 secs,,2 mins 48 secs,2.48
Auto,10/21/2016,23:42:22,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1141,PLM-WINDPLM-DB,970,5 mins 24 secs,0 mins 48 secs,6 mins 12 secs,6.12
Auto,10/22/2016,8:35:48,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1142,PLM-WINDPLM-DB,971,1 mins 25 secs,0 mins 40 secs,2 mins 6 secs,2.6
Auto,10/24/2016,2:58:40,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1143,PLM-WINDPLM-DB,972,5 mins 38 secs,0 mins 56 secs,6 mins 34 secs,6.34
Auto,10/24/2016,3:40:25,AEROPLM,DEV,Dev_3_13_0,db,PLM-AEROPLM-APP,216,PLM-AEROPLM-DB,220,1 mins 20 secs,0 mins 41 secs,2 mins 2 secs,2.2
Auto,10/24/2016,5:49:35,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1144,PLM-WINDPLM-DB,973,5 mins 35 secs,0 mins 43 secs,6 mins 18 secs,6.18
Manual,10/24/2016,6:47:00,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,120,PLM-NuclearPLM-DB,108,0 mins 0 secs,0 mins 54 secs,0 mins 54 secs,0.54
Auto,10/24/2016,8:36:06,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1145,PLM-WINDPLM-DB,974,1 mins 39 secs,0 mins 48 secs,2 mins 28 secs,2.28
Manual,10/24/2016,11:31:54,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,121,PLM-NuclearPLM-DB,109,15 mins 2 secs,0 mins 46 secs,15 mins 49 secs,15.49
Manual,10/24/2016,12:14:13,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,123,PLM-POWERPLM-DB,102,17 mins 27 secs,0 mins 31 secs,17 mins 59 secs,17.59
Auto,10/24/2016,23:44:31,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1148,PLM-WINDPLM-DB,977,6 mins 53 secs,0 mins 52 secs,7 mins 46 secs,7.46
Auto,10/25/2016,1:24:06,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1149,PLM-WINDPLM-DB,978,5 mins 42 secs,1 mins 12 secs,6 mins 55 secs,6.55
Manual,10/25/2016,1:52:54,ENERGYPLM,QA2,Release_6_1_21,db,PLM-ENERGYPLM-APP,437,PLM-ENERGYPLM-DB,352,7 mins 54 secs,1 mins 29 secs,9 mins 24 secs,9.24
Manual,10/25/2016,2:09:44,ENERGYPLM,QA2,Release_6_1_22,db,PLM-ENERGYPLM-APP,438,PLM-ENERGYPLM-DB,353,7 mins 11 secs,0 mins 41 secs,7 mins 53 secs,7.53
Manual,10/25/2016,2:23:17,ENERGYPLM,QA2,Release_6_1_23,db,PLM-ENERGYPLM-APP,439,PLM-ENERGYPLM-DB,354,6 mins 44 secs,0 mins 30 secs,7 mins 14 secs,7.14
Manual,10/25/2016,2:40:22,ENERGYPLM,QA2,Release_6_1_30,all,PLM-ENERGYPLM-APP,440,PLM-ENERGYPLM-DB,355,8 mins 21 secs,1 mins 14 secs,9 mins 36 secs,9.36
Auto,10/25/2016,3:40:22,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1151,PLM-WINDPLM-DB,979,5 mins 18 secs,0 mins 57 secs,6 mins 16 secs,6.16
Manual,10/25/2016,4:21:53,WINDPLM,QA2,Release_4_12,db,PLM-WINDPLM-APP,1152,PLM-WINDPLM-DB,980,5 mins 19 secs,0 mins 35 secs,5 mins 55 secs,5.55
Auto,10/25/2016,4:39:39,WINDPLM,DEV5,wind_dev_4_12,app,PLM-WINDPLM-APP,1153,,,6 mins 10 secs,,6 mins 10 secs,6.1
Manual,10/25/2016,6:36:58,ENERGYPLM,QA2,Release_6_2,all,PLM-ENERGYPLM-APP,441,PLM-ENERGYPLM-DB,356,8 mins 51 secs,0 mins 37 secs,9 mins 29 secs,9.29
Manual,10/25/2016,6:49:55,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,122,PLM-NuclearPLM-DB,110,0 mins 0 secs,1 mins 2 secs,1 mins 2 secs,1.2
Auto,10/25/2016,6:50:46,AEROPLM,DEV,Dev_3_13_0,db,PLM-AEROPLM-APP,217,PLM-AEROPLM-DB,221,1 mins 28 secs,0 mins 39 secs,2 mins 7 secs,2.7
Manual,10/25/2016,7:26:31,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1154,PLM-WINDPLM-DB,981,2 mins 43 secs,0 mins 43 secs,3 mins 26 secs,3.26
Auto,10/25/2016,8:39:16,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1155,PLM-WINDPLM-DB,982,5 mins 38 secs,0 mins 40 secs,6 mins 18 secs,6.18
Auto,10/25/2016,8:58:25,WINDPLM,QA3,Release_4_6,all,PLM-WINDPLM-APP,1156,PLM-WINDPLM-DB,983,6 mins 9 secs,0 mins 37 secs,6 mins 47 secs,6.47
Auto,10/25/2016,10:51:03,AEROPLM,QA,Release_3_13_0,all,PLM-AEROPLM-APP,218,PLM-AEROPLM-DB,222,6 mins 7 secs,0 mins 38 secs,6 mins 45 secs,6.45
Manual,10/25/2016,11:23:04,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,123,PLM-NuclearPLM-DB,111,16 mins 36 secs,0 mins 35 secs,17 mins 11 secs,17.11
Manual,10/25/2016,11:30:15,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,124,PLM-POWERPLM-DB,103,21 mins 20 secs,0 mins 28 secs,21 mins 49 secs,21.49
Auto,10/25/2016,11:39:21,WINDPLM,DEV4,wind_dev_4_7,db,PLM-WINDPLM-APP,1157,PLM-WINDPLM-DB,984,5 mins 46 secs,0 mins 44 secs,6 mins 30 secs,6.3
Auto,10/25/2016,12:43:38,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1158,PLM-WINDPLM-DB,985,6 mins 14 secs,0 mins 45 secs,6 mins 59 secs,6.59
Manual,10/26/2016,1:37:03,POWERPLM,DEV1,Release_1_0,app,PLM-POWERPLM-APP,125,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,10/26/2016,3:12:28,POWERPLM,DEV1,Release_1_0,app,PLM-POWERPLM-APP,126,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,10/26/2016,3:41:04,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1159,PLM-WINDPLM-DB,986,5 mins 45 secs,0 mins 50 secs,6 mins 35 secs,6.35
Manual,10/26/2016,6:20:47,WINDPLM,DEV5,Release_4_5,db,PLM-WINDPLM-APP,1162,PLM-WINDPLM-DB,989,1 mins 22 secs,0 mins 43 secs,2 mins 5 secs,2.5
Manual,10/26/2016,6:46:28,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,124,PLM-NuclearPLM-DB,112,0 mins 0 secs,0 mins 42 secs,0 mins 42 secs,0.42
Manual,10/26/2016,7:04:56,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,127,PLM-POWERPLM-DB,104,12 mins 7 secs,0 mins 37 secs,12 mins 45 secs,12.45
Auto,10/26/2016,8:40:19,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1163,PLM-WINDPLM-DB,990,6 mins 36 secs,0 mins 37 secs,7 mins 14 secs,7.14
Auto,10/26/2016,8:58:13,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1164,PLM-WINDPLM-DB,991,5 mins 27 secs,0 mins 43 secs,6 mins 11 secs,6.11
Auto,10/26/2016,9:08:42,WINDPLM,QA3,Release_4_6,app,PLM-WINDPLM-APP,1165,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,10/26/2016,11:21:24,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,125,PLM-NuclearPLM-DB,113,14 mins 53 secs,0 mins 40 secs,15 mins 33 secs,15.33
Manual,10/26/2016,12:07:11,WINDPLM,DEV5,wind_dev_4_12,all,PLM-WINDPLM-APP,1168,PLM-WINDPLM-DB,994,3 mins 6 secs,0 mins 43 secs,3 mins 50 secs,3.5
Manual,10/26/2016,14:05:22,ENERGYPLM,QA1,Release_6_1_40,all,PLM-ENERGYPLM-APP,443,PLM-ENERGYPLM-DB,358,8 mins 17 secs,0 mins 37 secs,8 mins 54 secs,8.54
Manual,10/26/2016,15:22:11,PGSLM,QA2,Release_1_3,all,PLM-PGSLM-APP,59,PLM-PGSLM-DB,39,0 mins 0 secs,0 mins 44 secs,0 mins 44 secs,0.44
Auto,10/26/2016,23:43:59,WINDPLM,DEV3,wind_dev_4_6,all,PLM-WINDPLM-APP,1169,PLM-WINDPLM-DB,995,6 mins 46 secs,0 mins 39 secs,7 mins 26 secs,7.26
Manual,10/27/2016,2:31:08,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,128,PLM-POWERPLM-DB,105,0 mins 0 secs,0 mins 57 secs,0 mins 57 secs,0.57
Auto,10/27/2016,3:37:02,WINDPLM,DEV3,wind_dev_4_6,db,PLM-WINDPLM-APP,1170,PLM-WINDPLM-DB,996,1 mins 46 secs,0 mins 47 secs,2 mins 33 secs,2.33
Manual,10/27/2016,5:12:25,ENERGYPLM,QA1,Release_6_1_40,db,PLM-ENERGYPLM-APP,444,PLM-ENERGYPLM-DB,359,2 mins 22 secs,0 mins 34 secs,2 mins 56 secs,2.56
Manual,10/27/2016,5:24:45,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,129,PLM-POWERPLM-DB,106,11 mins 58 secs,0 mins 31 secs,12 mins 29 secs,12.29
Auto,10/27/2016,6:23:54,WINDPLM,QA3,Release_4_6,db,PLM-WINDPLM-APP,1171,PLM-WINDPLM-DB,997,5 mins 39 secs,0 mins 50 secs,6 mins 30 secs,6.3
Manual,10/27/2016,6:36:44,WINDPLM,DEV3,Release_4_5,db,PLM-WINDPLM-APP,1172,PLM-WINDPLM-DB,998,5 mins 31 secs,0 mins 59 secs,6 mins 31 secs,6.31
Manual,10/27/2016,6:47:49,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,126,PLM-NuclearPLM-DB,114,0 mins 0 secs,0 mins 38 secs,0 mins 38 secs,0.38
